pid,uid,helpN,helpD,score,time
66484848495771728154,65687074776857567753727677,1,1,5.0,1334448000
66484848485470735370,6550827880665780488677857781,0,0,5.0,1010448000
66484848485757535148,6551567579857586785170508467,0,0,5.0,1061510400
66484848485470735371,6551777085487186908586725175,4,4,5.0,1196726400
66484848697457866956,6550578872556886575286535090,0,0,5.0,1223078400
66484848485267827580,65537967748856835187536749,0,0,5.0,1275696000
66484848697457867087,6550565054796552908053767187,3,4,5.0,1208217600
66484848497578726767,6551838348547967757165708551,0,1,5.0,1177632000
66484848485267827849,6551658976498388517173655768,0,0,5.0,1346889600
66484848848575655089,6550529087757957838383868853,2,6,2.0,974073600
66484848485267827984,6549667581536555486551768077,1,2,5.0,1069200000
66484848485267828075,6550696890725349887270655766,2,2,3.0,1246147200
66484848485267828150,6551766767487784738468686986,0,0,5.0,1359504000
54514850485249515053,6551866854696990884882755681,3,4,5.0,971222400
66484848485267828283,6550718078508675835669555567,0,0,5.0,1221091200
66484848485385498865,6550534890858148857976534856,0,0,4.0,1355011200
66484848485385498879,65748465707073906787535069,0,1,5.0,1295222400
66484848485267828390,6551687981527878705376546872,0,0,5.0,978220800
66484851567750658152,6551835781774978909072527571,3,3,5.0,1280188800
66484848485385499065,6549838688749051515654855068,0,0,3.0,1300060800
66484848485267828668,65756551485284856772845253,3,3,5.0,1128211200
66484848655087687469,6551728754837987528280798573,4,10,3.0,1142467200
66484848485267828956,65696680838867538052908369,0,0,2.0,1361836800
66484848498784867456,6551735276767078728779687078,0,0,3.0,1357689600
66484848505086768871,65496848758067657185737566,1,1,5.0,1296086400
66484848545651867352,6549488785728653815357695549,6,10,3.0,1113177600
66484848545651867352,65786550808677658271895672,2,3,5.0,1162080000
66484848485375517882,6549807874658950835450836689,4,4,5.0,1143331200
66484848667972574889,6550688570804855816950767773,2,7,4.0,1132704000
66484848485375517984,6549887872834981488187795679,0,0,5.0,1182816000
66484848485056855183,6550796774786654665254797580,2,2,5.0,1216252800
66484848485285677266,6551718669898589726848738365,0,0,5.0,1334016000
66484848485290668687,6551767351816980716651866668,3,4,5.0,1024358400
54514853514953484957,6549657054817951846676848182,3,3,5.0,1329091200
66484848485290668748,6550877366774975876579806779,0,0,4.0,956880000
66484848485290668875,6549748375874973507355698877,0,0,5.0,1279152000
66484848498578885356,65497982557448518356508868,0,0,5.0,1213833600
66484854657752858583,6550515478498485827383906570,0,0,5.0,1302912000
66484848495083905265,6551848774507890896677748976,17,18,5.0,1012867200
66484850887468859056,65866782854981495070688190,2,3,5.0,1242518400
66484848485571908069,6549855567798989786955535585,1,2,5.0,1175212800
66484856527371568477,6551859073788886726554896975,0,0,4.0,1353542400
66484856527371568477,6550838180659056775790518879,1,5,5.0,1333238400
66484856527371568477,6550568467715673507648908073,0,0,4.0,1347840000
66484856527371568477,6551757378877984525654828668,0,0,5.0,1346889600
66484848485571908175,6551515166787283565777829071,0,0,1.0,1358467200
66484848578068507467,6550688980494984517473526671,0,0,5.0,1200268800
66484848486867888349,6549705669536656854969778055,0,3,1.0,1322697600
66484856748148705075,6550815457887580855769905470,0,0,5.0,1356307200
66484848578667838887,6550725050735082876948727986,2,3,5.0,1127779200
54514853485556504851,6551495387778069827249834890,4,4,5.0,1113350400
66484848717374516579,6549865173795051709070705776,2,6,4.0,1126915200
66484851538152687985,6551717077857181767551538570,0,0,5.0,1355356800
66484848667888685385,6551807386756776757365727284,0,0,5.0,984528000
66484848807288568265,6550567182708665655268855380,8,19,1.0,1186185600
66484848855489747779,6549788978517680665788568055,1,1,5.0,1210723200
66484848876881484973,6549678355486884559080677474,6,7,4.0,1119225600
66484853807467667573,6550717284836685557372736679,1,4,4.0,957830400
66484850687966748779,6550757476496772798371727985,3,5,5.0,1168473600
53535348495248545749,6551567972847949557489697483,1,10,4.0,1102291200
66484848708457817977,6549675757547479828667787652,0,0,5.0,1321142400
66484848485652726574,6549855587687955756975705751,0,0,5.0,1355356800
66484850677380484950,6549885351835185578986555372,0,0,5.0,1328400000
66484848485356515078,65864849657577484851765780,5,6,4.0,913766400
54514850554949555088,65885275768568828982838069,2,2,4.0,1178409600
66484852675366699052,65667074897286685682727669,1,3,5.0,1031702400
66484848485366497852,6550485073737971517789516850,2,2,4.0,1044748800
66484848747681815581,6549524972805276898087778382,8,8,3.0,1172966400
66484849797051775167,6550737584837450764974767185,0,0,4.0,1339718400
66484848508669865652,6551568974728283877172707352,0,0,5.0,990403200
66484856508373676785,6550494880535684896689778289,0,0,5.0,1358294400
66484849505387658783,65538777667379716956815478,0,0,5.0,1221868800
66484850666988695079,6549868971776670865382506788,0,0,5.0,1346803200
66484848485366498987,65827675538268485675709049,0,0,5.0,1357516800
66484848485366499079,65547650757669808455655366,3,3,4.0,1116806400
66484848788469788175,6549538384864885487769658348,1,1,5.0,1203379200
48555651505252534955,6550885055708183728052495689,2,4,1.0,988934400
66484848484857785069,65515181505286506576747255,1,1,4.0,961459200
66484848485378785785,65528969695350857255777480,7,9,3.0,1011139200
66484848485378785785,6549567174738480537374815772,2,3,2.0,952128000
66484848485671534882,6549667752835355858485885181,0,2,4.0,1242691200
66484848485686508652,6550707852688152805748527553,0,0,4.0,1303430400
66484848485686508781,6549546790828176505178797387,0,2,4.0,1090022400
66484848485686508776,6549894867546868755278678471,0,0,4.0,1059868800
66484852847487687650,6551825265676949825176796687,1,1,3.0,1106092800
66484848485686509051,6551665169749087677782667877,3,7,1.0,1070755200
54514852525448485552,65846883505069787485486689,0,0,5.0,952819200
66484848485356518554,6550568265878070825368846852,0,0,5.0,1239840000
66484848577476864952,65835350685477488382835748,1,2,4.0,1133395200
66484848485782687165,65707774875084706972684950,0,8,2.0,1296864000
66484848485283567180,6549487355507848804970667448,1,9,3.0,1319414400
66484848485283567181,65496874816981497779765281,0,2,3.0,963100800
66484848485283567289,6550738555686782527588785549,2,3,1.0,1172275200
66484848485283567384,6550696955765357684855765185,0,0,5.0,1336780800
66484848558475708579,6549717179675780866888875590,3,3,2.0,1282003200
66484848485283567468,6551545752695175518248807351,7,8,5.0,959904000
66484848704885857454,6551796572677973858871818680,0,0,5.0,1247356800
66484848485777696576,6551817278787088846789875367,2,4,5.0,1282262400
66484848485777696548,65528672485284654952678069,3,3,3.0,1204243200
66484848485777696751,6551769071766556567548766548,6,7,3.0,1126224000
66484848558976744956,6550495776847777746773536979,3,3,3.0,1222128000
66484848485682864979,6549868157766980755681855480,2,2,5.0,1167868800
66484848689067538350,6549706690828984656554794990,9,12,5.0,1102550400
66484848485777697075,6550705482868675497989507479,0,0,1.0,1080604800
66484850768968507754,65517790687357527770564986,0,0,4.0,1273881600
66484848485777697255,65835170656868877389688966,1,1,5.0,1356739200
66484848704885858454,6549795079904855515053806578,0,0,5.0,1310515200
66484848704885858454,6551835580855187658954838266,2,2,5.0,1162512000
66484848485289517680,65737078799075825787848973,1,2,4.0,1030752000
66484848578076767552,6550488067857472537782837950,0,0,5.0,1355529600
66484848485289517677,6551834971538457786684808477,0,1,5.0,1113955200
66484848485385695483,6550548790807477808283805368,0,0,5.0,985737600
66484848485378788455,6550895052836589847488787576,4,4,5.0,994550400
66484848485289517878,6551708657515175808172849086,3,3,5.0,1118448000
66484856677848575269,6549825471836965837188747165,0,0,3.0,1263081600
66484848777166525283,6551657078564884855588555054,0,0,5.0,1348099200
66484848486848889052,65807748547284557473809053,0,0,3.0,1056499200
66484848485474578566,6551698880837876566889838969,0,2,5.0,1308614400
66484848485385695550,6549876954796689514873908253,4,4,5.0,1024704000
66484848485289517952,6549755368858649765350778568,3,6,5.0,1099699200
66484848485289517971,6549487277808072877351864865,2,2,5.0,1144540800
66484848578076767854,6550775682746748527681726967,12,18,1.0,1123804800
66484848485289518071,6549727389668288836849536966,4,6,2.0,1203465600
66484848485289518155,6550547089796849747272897351,0,0,5.0,1357948800
66484848485289518157,65867684847382745374807580,1,2,1.0,1002844800
66484849814981745256,6550737150707155765653827785,6,11,4.0,1025913600
66484848808566506654,6550536571784877666553774990,1,1,5.0,1329177600
66484848795357578754,6549767071538180655476786653,0,0,5.0,1298073600
66484854905590517465,6549577485735650557949707090,0,1,3.0,1353628800
66484848508655855187,6550508289567856677868705165,0,0,5.0,1292112000
66484848485773665156,6550538984857982726984818881,0,1,5.0,1055721600
66484848485671538386,65578084717383505372687077,6,6,5.0,1112054400
66484848737689896687,65717050657075766956684977,0,1,5.0,1198195200
66484850565269776783,65908179488783495587805067,12,14,2.0,1298246400
66484848485374756750,65747587705287558168527883,2,5,2.0,1061510400
66484848485374756771,65568367885486858469485372,1,1,5.0,1220140800
66484848485374756881,65815471485680817579907883,0,0,4.0,1043193600
66484848558252838673,6549664853737887736890555279,1,1,3.0,1148342400
66484848485374756983,6551717081808655865677864976,2,4,5.0,1001980800
66484855848973557669,65737974888581734870508881,4,7,5.0,1341273600
66484848485374757190,6550717457565650527171887180,1,1,5.0,1082332800
66484848558252839069,6551504867807769656984578577,0,0,5.0,1173312000
66484848485374757278,6550687351745249885177738172,0,0,5.0,1295222400
66484848485375715253,6549805148755681565754888671,0,0,5.0,1353628800
66484848707170668781,65735669776648728567549053,20,28,4.0,1170201600
66484848485285486853,6550887065507273737583537150,15,16,3.0,1196553600
66484848485375715575,6551856889895476507872517483,1,1,4.0,1279411200
66484848485374757790,6550668268727266555566578476,0,3,5.0,1023840000
66484848485374757857,65887475705071707268865590,0,1,3.0,1057104000
66484848485374757849,65798049577271758051907054,1,1,4.0,1193356800
66484848668755818787,6551676754707782745368505783,2,2,4.0,1167609600
66484848668755818787,6551855070767571887288827688,0,0,5.0,1359244800
66484849746871787754,6550696687785554487584737965,0,0,5.0,1349222400
66484848485285487467,6551496957786689774874567950,1,1,5.0,949881600
66484849678772768567,6551539067675766658570519082,2,2,3.0,1226793600
66484848485374758379,6551816653876854889049758387,0,0,4.0,1280793600
66484848485374758479,6549517173688684789081897283,0,0,5.0,1026345600
66484848485374758489,6550838249517181518270548984,0,0,5.0,1240272000
66484848485285487782,6549557076655672817970867371,111,120,5.0,995155200
66484848485285487780,6551858756717252656765808255,1,1,4.0,1076198400
66484848485381665579,6549574990817666744976516679,1,6,4.0,1029715200
66484848485374758555,6550657082737674675051695281,0,1,5.0,1214265600
66484853714955514873,6550657570826567755679517254,2,3,3.0,1339027200
66484848485381665580,65567587758881686557737855,7,11,1.0,1024099200
66484848485374758665,6550537575888581814879768766,2,2,5.0,1210377600
66484848485374758687,65766572568180795689797389,6,8,2.0,1035504000
66484848485374758779,65786779776573487355768671,1,1,4.0,1201046400
66484848485374758774,6549878850517450739055548068,0,0,5.0,1320105600
66484848485374758868,6550665668744867757857706579,0,1,5.0,1028332800
66484848858680847679,65496886826651708653575769,5,6,5.0,1194566400
66484848485374759086,65897667485653907653885379,0,3,3.0,1040342400
66484848485374759086,6551506884677066666657877386,3,3,5.0,1069632000
66484848485752745455,6550885190847483755081786650,4,9,1.0,1044230400
66484848485752745451,6551748581655482707773535153,2,3,5.0,1068076800
66484848485752745583,6549748767717971854879577683,2,2,4.0,1117497600
66484848486566495166,6551495387679049506769878950,0,0,3.0,1339632000
66484848485376675285,6549498875895269738550757882,1,1,5.0,1080345600
66484848485376675368,6550837281748054807881847668,2,2,5.0,979516800
66484848484854716950,6549865279764979575566745356,16,19,4.0,1093910400
66484854558668897475,6551738890744976555168898465,0,1,5.0,1353974400
66484848485376675476,6550486552668389829057518781,2,2,5.0,998956800
66484848485751788190,65548388847789486786558549,7,12,4.0,1081296000
66484848485376675684,6550848266486676825150778384,0,2,5.0,975283200
66484848666649535152,6551758952538683825048798466,4,39,1.0,1271548800
66484851808480537452,65527056677449765251525686,11,14,4.0,1168819200
54514851535152574850,6549828875508348855170576567,0,1,5.0,1257552000
66484849567267518183,65698672775784508987817479,0,1,2.0,1209081600
66484849567267518267,6549657374885287565452727389,2,2,5.0,972864000
66484850767786558275,654988485352758589715386,0,1,3.0,1262304000
66484849827888904871,6549876688687355768280768866,6,7,5.0,1174089600
66484848514869835781,6549867380857257535287657670,2,2,4.0,1099440000
66484851487848496771,6550718171827870806689797181,0,0,5.0,1269043200
66484848485376676584,65677172545765486685689083,0,0,5.0,1357603200
66484848485376676585,6551776767537765748974897768,0,9,2.0,1130112000
66484848485376676586,6550748873664990898176698674,0,4,2.0,1357776000
66484848545679898177,6549715376745684497371896753,4,7,1.0,1067904000
66484848484854718384,65549086855377806574884851,17,18,5.0,1137110400
48555455565149515551,6550545349877670777366697651,0,1,3.0,1348790400
66484848484854718549,65498065838290564968895767,2,2,5.0,1284681600
66484850806652735187,6549866867518782698667676772,1,1,3.0,1262131200
66484850806652735281,6550535650757788767550804854,0,0,2.0,1295740800
66484848485354796767,6549718989507672775153738171,5,7,5.0,1108684800
66484853766573734950,6550907456878177525576716986,0,0,1.0,1358553600
66484853766573734950,6550757889708974517175528881,0,1,5.0,1356652800
66484853766573734950,6551737871905783555577708585,0,0,4.0,1356307200
66484848485780577671,65727486738988818770499065,1,3,1.0,928627200
66484848667950508289,65837254485271505275487986,1,1,5.0,1256515200
66484852658790486569,65508665845378564953699083,1,1,3.0,1334275200
66484853766573735185,6551868590865368685269897274,0,0,4.0,1361404800
66484848575768538552,6551497169797849506967525784,4,5,5.0,1208736000
66484848797767745685,6549747570858567908265519052,9,9,5.0,1233792000
66484853766573735467,65778874688673544889685157,4,10,5.0,1348876800
66484853766573735675,6549878268565654845166677853,2,10,1.0,1359072000
66484853766573735675,6549858973685388767287747476,0,0,5.0,1358035200
66484855816885755785,6550706549566653488871887488,2,5,5.0,1030752000
66484849765368837765,6551566857825082786748705272,2,2,4.0,1251244800
66484848755289877256,65545173906948575376818280,5,5,5.0,1289260800
66484851887790867289,6549716567566777838471737881,28,32,3.0,1290902400
66484848485780578877,6549875779555649875190815678,0,0,5.0,1361836800
66484848577479748089,6549727790855269488865736655,0,0,5.0,1357776000
66484848547079535385,6549798751697483514990858970,3,12,3.0,1111536000
66484848485282804872,65905149835365678782894953,1,13,3.0,1167696000
66484853527556795154,65716589777279547957528971,5,6,3.0,1319414400
66484848558957746883,6550536952526770706752665584,3,3,5.0,1107129600
66484848798654835750,6550786571816575658168485255,1,2,5.0,1189382400
66484848798654835750,6549569073518690697255897168,1,2,4.0,1175731200
66484848485282805065,6551707854907752856567855269,0,0,5.0,1235606400
66484848486571878367,65739075876648825754828774,0,0,5.0,1358121600
66484848486577827468,65866771577779757952736785,0,1,5.0,1190592000
66484848907855498250,6550725650789089775088536566,0,1,5.0,1265846400
48575248565549545155,65887787908980507382797780,0,0,4.0,1325289600
66484848485452504885,6549835090535182557277868167,4,4,3.0,1136678400
54514850555056485155,65497355859069757170738980,4,17,2.0,1279670400
66484848485282805568,65797355567057688974775656,1,2,4.0,1247443200
66484848485282805654,65708883784872718188577975,1,3,5.0,1198972800
66484852497685767754,6551565566685551537773534882,0,0,4.0,1299628800
66484848485452505148,6550488582506776868651888255,1,6,5.0,1084060800
66484848577565556881,6549536553536575826874789073,0,0,5.0,1292025600
66484848485452505252,6550818266547649776774535171,1,1,5.0,957312000
66484848485384545074,6551545486708668836672696690,0,0,3.0,1361232000
66484848485384545065,65705370535453556570808377,0,1,5.0,963446400
66484848485384545151,6549517877498069835779888678,4,6,2.0,1035158400
66484848484979687179,6549678788505471495376545471,5,7,3.0,956361600
66484853766573738083,65725784658949655786507974,0,0,3.0,1356134400
66484853766573738083,65668053575366908873528487,1,2,5.0,1355875200
66484848484979687349,6549715549746753874876906968,0,0,5.0,1345161600
66484848547079537065,6549908148797283728365868490,1,1,5.0,1107475200
66484848547079537169,6550715157756569795551718667,1,1,3.0,1107302400
66484853766573738452,6550895754905390716878667074,1,1,3.0,1357603200
66484848485282806753,65575175888277896983568578,2,6,3.0,1169769600
66484848485355758270,6551755684898555857985848248,5,11,5.0,1119571200
66484848858588507773,6550798268866957547176518155,5,8,4.0,1172880000
66484848485355758380,65655587486770828870525476,0,0,4.0,1217980800
66484848858588507867,6550738078828073907190777271,5,8,4.0,1026259200
66484848858588507887,6551856889895476507872517483,0,1,5.0,1254096000
66484848547079537585,65747652897388685167557985,2,3,1.0,1199232000
66484848485457497685,6551765769488973556753714887,0,1,5.0,1313798400
66484848484873527954,6551655051684852678081857455,0,0,5.0,1354579200
66484848485787488575,6551546881675665718889688878,0,0,5.0,1089763200
66484848485787488677,6550875384814876557575907870,0,0,2.0,1357430400
66484848485282807351,65755265898384675066516665,18,36,1.0,1151107200
66484848746790894875,6549577573825681905682565275,0,0,5.0,1360627200
66484848485474775168,6550775467507076888987837781,0,1,5.0,1034726400
54514850505453555254,6551865675735373847271576869,0,0,4.0,1279929600
66484848775375655269,6550735757778780847065876782,2,5,4.0,1172016000
66484848485282807971,6551735183805370668049895181,0,2,5.0,1325203200
66484848485282807973,6550496588746868566651496767,0,0,5.0,1357516800
66484848485282808089,6550788481568975885479895572,0,0,5.0,1290124800
66484848485282808256,6551707654677379568173745070,2,4,5.0,1243900800
66484848485267834881,6549895490687166675372709072,1,1,3.0,1338076800
66484848485267834865,6549489086826682848980817169,0,0,5.0,1357776000
66484848485282808586,6550566579898848858784735454,4,8,5.0,1024963200
66484848485267834950,6550558274514882785375577788,5,7,5.0,1062633600
66484848485267835055,6549777477897682849055549088,3,3,5.0,1136332800
66484848486871537680,65857157578050797954895087,2,2,4.0,1148688000
66484848485267835169,65737871767385805677578171,1,1,5.0,957744000
66484848485282808986,6551558977486577668756505650,0,1,5.0,1359504000
66484848485267835352,6551808281867655895773667468,1,2,5.0,977270400
66484848485282809048,6551525449538085545073798354,3,5,5.0,1090454400
66484848485267835577,65568076767951685186678472,0,1,5.0,1052438400
66484848484874875774,6549765251758787824853806783,18,18,4.0,970358400
66484848485267835788,6550505270698889908068758383,0,2,5.0,1210464000
54514851504849505351,65867350566574556684768580,0,2,3.0,1335657600
66484848485284725254,6551557969866577896882858376,0,0,5.0,1361059200
66484848506566858265,65687789735687555188705750,2,2,5.0,1083369600
66484851545068897765,65658268545380517685527180,0,0,5.0,1267315200
66484848506566858483,6551726968526967665387857382,0,0,5.0,1202428800
66484848508367907677,6551557987695590577756555755,0,0,5.0,1148774400
66484848508367907677,6551505390805280789069526683,0,1,5.0,1151280000
66484848508367907677,6550875567725250787174724874,0,0,5.0,1149811200
66484848508367907677,65578384716968488352837875,0,0,5.0,1153785600
66484848508367907677,6551817188818673557068565782,0,0,5.0,1149379200
66484856526886856985,6549528678525549757069485486,6,6,5.0,1154736000
66484849667852877787,6549818076526648855455838478,0,2,5.0,1034553600
66484848485453854978,6550497349507073797769489069,3,4,5.0,1314662400
54514849575454524854,65727454757084697374557970,1,1,5.0,981417600
66484849667852877854,6549738750877084665474825577,8,10,3.0,1214697600
66484848485267836557,65518383548682876784665586,0,0,5.0,1357430400
66484856526886857267,6551758185567165867352497569,0,0,5.0,1283126400
66484856526886857267,65898469729048678680537452,1,1,5.0,1102118400
66484848485453855268,6551577673679080505571776974,17,22,4.0,1011744000
66484848485570567953,6549505376758669867579516974,42,61,5.0,1086480000
54514850515549525355,6551717182816682906983898681,6,6,5.0,1154908800
66484848485453855473,6549717975786666538168675379,14,14,5.0,1097798400
66484848485474778273,65887065717978899071778770,0,0,5.0,1358208000
66484848485267836980,65778587537177705556565581,0,0,5.0,1242259200
66484848716770789079,65497256856882657979679068,0,2,5.0,1162684800
66484848485576905267,6550897070825088688370744955,1,1,5.0,1341792000
66484848485474778548,6550787479548969575352686672,1,1,5.0,1113436800
66484848485267837280,6551577850528484768054735256,0,0,5.0,1340409600
66484848485474778652,65736855575449908679755077,0,2,2.0,1340150400
66484848485267837374,6551746655697479828455727879,3,3,5.0,1183161600
66484848485267837456,6550787479548969575352686672,3,3,4.0,1101513600
66484848485267837588,6550565682525166766773737990,7,9,4.0,950918400
66484850907275906967,6551698666707553708877805465,0,0,5.0,1355702400
66484848485284727149,6551498748487670858067676770,3,5,2.0,960249600
66484848485284727153,65555083528387748773666786,1,2,4.0,1035072000
66484848485267837854,6549845756834887545455576667,0,0,5.0,1008288000
66484848485284727252,6549548949816981896649714873,1,2,5.0,1236124800
66484853688673808952,65776584494871547687714974,1,9,3.0,1334361600
66484848559067745169,6550868876766666845567765657,3,5,4.0,1102636800
66484848485576518477,6550537857888248548775908657,0,0,2.0,1359849600
66484848485576518473,6551827280718157725470884866,2,4,5.0,961372800
66484848485267838167,65788069905553545377746765,1,1,4.0,1191628800
66484848485267838277,65508378567649685788708983,3,4,4.0,944524800
66484848484874878652,6551768751876684779085836866,0,0,5.0,1358985600
66484848498784876873,6550757251756765765266516880,1,1,5.0,1278374400
66484848485267838673,6550895250867349575478758051,1,1,5.0,1291334400
66484852868352678467,6549697471898177884957718481,0,9,3.0,1171497600
66484853668851794879,6551577387806649544969716870,3,4,5.0,1318204800
66484850806772718687,6549747990867669556569866656,0,0,5.0,1269388800
66484848484874878975,6551825653667886486578498655,5,16,1.0,1182470400
66484848484874878967,6550678965885689876751826765,6,8,5.0,1205452800
66484855798785898056,65857766567978578074525579,0,0,4.0,1231372800
66484848705370777083,6551838953575667756679487984,9,9,4.0,1238198400
66484848705370777271,65765269865781885551488169,0,0,5.0,1220832000
66484848484854527150,6551535777898248818779565371,1,2,4.0,1222732800
66484848485375527776,65907486528569534953506981,0,0,5.0,1355097600
66484848485375527868,6549688750498779836579536578,2,10,3.0,949622400
66484848666849767156,6551867165507986698884488766,0,0,5.0,1280448000
66484852525768727848,6550804885828278507069786868,0,2,5.0,1042502400
66484848857889747975,6549844882837479524978775584,7,7,4.0,1214092800
66484848485348656565,6550526649665684897567859054,6,7,5.0,1039737600
66484848484854527887,6551795351546950897975755289,1,1,3.0,1212624000
66484852687984756877,6550796569836689795551866551,0,0,5.0,1333929600
66484848498784878873,6551785385685255658078486772,3,4,5.0,1092441600
66484848658481898581,6551487677847667578886877574,18,18,5.0,1151884800
53535357515753495253,6549685067488768678372858790,1,1,5.0,967680000
54514851485150544853,65527875576774547453497753,2,2,5.0,1239926400
66484848508752805756,6549487890658266865350488981,3,3,5.0,1124409600
66484848857889748881,6549697253545474727680566674,3,4,5.0,1213228800
66484848485472664868,6549687153767652708082525382,0,1,5.0,1360972800
66484851775756558081,65877851567578905774837782,2,4,5.0,1273536000
66484848485472664965,65824984515471767665707088,1,1,4.0,1278115200
66484848697386845081,6550858250907973705652579052,1,2,2.0,1348185600
53535357544949485250,65577665808656887875908690,2,7,3.0,1092700800
66484848485376875188,6550515081745470758480878348,0,0,5.0,1317772800
66484848578775536787,6551848952727656838648527954,0,0,3.0,1045094400
66484848485366505168,6549707776577067858086548473,5,5,5.0,1034121600
66484849517865777648,65765357528369738050825153,9,9,5.0,1210896000
66484848485355565086,6550757271835783878052767970,0,2,4.0,1215388800
66484848485285689067,6549757167786776738071828187,0,0,3.0,1308873600
66484848485355565151,6550655384748382665050838388,0,0,5.0,1257552000
66484848485355565183,6550777984558666568149825277,0,1,5.0,1240963200
66484848698671497781,6549897872487667545774898552,0,0,5.0,1013126400
66484848485673658179,6551768081735277895065728674,0,6,5.0,1256342400
66484848485673658279,65546786488057907485697048,1,1,3.0,1075075200
66484848485673658375,6549765251758787824853806783,4,7,3.0,1058659200
66484848505672667567,6549825771905670675252777053,3,5,5.0,1090886400
66484848505672667567,65657657698788497868835551,6,15,4.0,1077667200
66484849688270565183,65747477895679697078845287,7,10,2.0,1234051200
66484848495549828854,6549535174878179715670535152,0,0,5.0,984787200
66484853766574504950,6551678477528476569050525651,0,0,5.0,1355356800
66484848717082737287,6551659086668883666988796865,0,7,1.0,1200441600
66484853766574505165,6549888656807675785066826779,0,0,5.0,1359504000
66484848485381868584,6551785368538690688772515765,5,5,4.0,1201132800
66484852707267725489,6550827573558280805367747771,0,0,3.0,1314662400
66484848485381868885,6551864884515566757675847371,1,34,1.0,1077667200
66484848657787738677,6549757571857356878369669052,0,2,3.0,1135123200
66484849698073784973,6549527272908357564988908679,3,5,5.0,1359244800
66484848567150737071,6551825388878784508279815281,22,22,5.0,960163200
66484848485366508286,6550664877526871654851708068,0,0,3.0,1355529600
66484848485451745680,65526950876854656871668168,2,2,5.0,1264636800
66484848806778908189,6549694850506672766755747685,0,1,4.0,1329177600
55565651545654564849,6551865448819085817083508782,3,3,5.0,1070323200
66484848485472668567,6551817050805655488751738472,0,0,5.0,1336780800
66484848485472668574,6549736578696683778671728357,2,4,4.0,1041465600
66484848485472668574,6551827553798481678348657668,0,0,4.0,1038960000
66484848666586768983,6550579089788848496890576965,0,0,5.0,1266105600
66484849729085798167,6550565367515786907965575748,0,0,5.0,1256688000
66484848545249898454,6550898652667649748952567371,0,0,5.0,1168819200
66484848485366508980,6549796649825585688655815567,0,0,1.0,1360195200
54514851525149525449,6550528777538267886553748184,11,11,1.0,1162684800
66484852505649548975,6550685580498470776668876578,0,0,5.0,1355356800
66484848485653696984,65708081868569735168525475,0,1,2.0,1050796800
66484848485775788584,6550566982687373567090818157,2,8,2.0,1056585600
66484848485653696983,6549578648867477757582776756,2,3,5.0,1057276800
66484848485653697067,6549837777557457868683548677,5,8,3.0,1117152000
66484848484857795068,6549797557774849516670538267,1,1,4.0,1304035200
66484848485775789089,6551578777536681535274568889,2,2,5.0,1079568000
66484849797573745581,6550898881576567789070667782,9,11,4.0,1238198400
66484848485356527769,6550744885498880547480765776,4,5,5.0,983923200
66484848485575755055,6550709085758150835156837776,1,1,4.0,1119484800
66484848485575755174,65748769817873818476817550,3,6,2.0,893030400
66484848508669877779,65754973898789887349777254,4,10,1.0,1101859200
66484856848585865481,6550797083687466517786814954,8,15,5.0,1305676800
66484852506878527881,6549737780745573908767848469,0,0,5.0,1330387200
66484852667174878556,65528789828970495078715372,6,12,1.0,1031011200
66484848485356528370,6549507368818383527987515166,1,6,3.0,1111622400
66484852506878528079,65818180775169868972507048,1,1,5.0,1354665600
66484848655484497354,6550537883886665797088868850,5,6,2.0,1130630400
66484848485765807550,6549876653789089895388825665,7,10,5.0,1043366400
66484848485765807550,6551827888568566544872727978,21,24,5.0,1067731200
66484848558475718187,65815082765472848673565484,5,6,5.0,1116547200
54514852565451505053,65767253787656697575535681,0,0,5.0,1362182400
66484852685289517369,65767057528756667351786785,1,1,5.0,1296950400
66484848486866745067,6549726888897180847689667069,2,3,1.0,1070928000
66484848558475718667,65557953705772878089558466,3,3,5.0,1135987200
66484848668755825071,6550735070779052566985658877,4,15,3.0,1139184000
66484848668755825071,65757452884966578352489049,2,3,4.0,1161216000
54514850525755495455,6551768765536688525165805668,2,2,3.0,1243123200
66484848485453664855,6551524969488149795371725272,1,2,5.0,1021766400
66484848485378797690,65877588877349558287818050,0,0,5.0,1292544000
66484848485378797751,6549557076655672817970867371,11,12,4.0,998956800
66484848485378797781,65506785895687787368774885,0,0,5.0,1242000000
66484848485378797754,65497077747475838681686881,0,0,5.0,1255392000
66484848485378797882,6550786957886752886569537265,1,3,3.0,1003363200
66484848485378797880,65908949797752774889888873,2,2,5.0,1137628800
66484848485453665179,6550736582538868894875845070,5,6,5.0,1042070400
66484848485378797881,6551796969677767775084527581,6,8,4.0,1017100800
66484848485378797879,6549576975658788745677894870,5,9,5.0,1108598400
66484848485671546882,65867568678756806855827689,0,0,5.0,941414400
66484848485671546882,6551778174568666868171686673,0,0,5.0,951609600
66484848486848898452,6550857485679048555349898281,0,0,5.0,1358985600
66484848697771745550,6551818249658352856881907665,4,9,2.0,1149379200
66484848558252846687,65855348517270896566487371,1,1,5.0,1118275200
66484848558252846677,6549788656729084717573808881,0,3,3.0,1103846400
66484848485352496577,6549498449557157518778507283,9,11,4.0,981244800
66484848558252846781,6551505683578278518553775456,1,1,3.0,1106352000
66484853688471667856,65867881487886794854508283,0,0,5.0,1325376000
66484848485374765087,65578150568984768982697955,14,15,5.0,1030752000
66484848485374765175,6550795749897982817249547653,8,10,4.0,1153785600
